basin	model	experiment	variant	year	total_tc	rate_per_year_per_realization
WNP	EC-Earth3	ssp585	r1i1p1f1	2089	2922	29.220000
WNP	EC-Earth3	ssp585	r1i1p1f1	2090	2603	26.030000
WNP	EC-Earth3	ssp585	r1i1p1f1	2091	821	8.210000
WNP	EC-Earth3	ssp585	r1i1p1f1	2092	1853	18.530000
WNP	EC-Earth3	ssp585	r1i1p1f1	2093	1406	14.060000
WNP	EC-Earth3	ssp585	r1i1p1f1	2094	2631	26.310000
WNP	EC-Earth3	ssp585	r1i1p1f1	2095	920	9.200000
WNP	EC-Earth3	ssp585	r1i1p1f1	2096	794	7.940000
WNP	EC-Earth3	ssp585	r1i1p1f1	2097	1297	12.970000
WNP	EC-Earth3	ssp585	r1i1p1f1	2098	1882	18.820000
WNP	EC-Earth3	ssp585	r1i1p1f1	2099	2791	27.910000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1980	876	8.760000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1981	698	6.980000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1982	795	7.950000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1983	1014	10.140000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1984	1124	11.240000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1985	903	9.030000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1986	1484	14.840000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1987	730	7.300000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1988	802	8.020000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1989	552	5.520000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1990	707	7.070000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1991	1189	11.890000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1992	753	7.530000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1993	519	5.190000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1994	468	4.680000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1995	894	8.940000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1996	832	8.320000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1997	1151	11.510000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1998	745	7.450000
WNP	FGOALS-f3-L	historical	r1i1p1f1	1999	946	9.460000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2000	383	3.830000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2001	438	4.380000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2002	798	7.980000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2003	809	8.090000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2004	964	9.640000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2005	480	4.800000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2006	1352	13.520000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2007	974	9.740000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2008	905	9.050000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2009	535	5.350000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2010	399	3.990000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2011	643	6.430000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2012	733	7.330000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2013	715	7.150000
WNP	FGOALS-f3-L	historical	r1i1p1f1	2014	497	4.970000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2015	1414	14.140000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2016	992	9.920000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2017	0	0.000000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2018	394	3.940000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2019	1045	10.450000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2020	1122	11.220000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2021	754	7.540000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2022	985	9.850000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2023	1012	10.120000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2024	1185	11.850000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2025	711	7.110000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2026	1461	14.610000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2027	837	8.370000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2028	1075	10.750000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2029	1173	11.730000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2030	1486	14.860000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2031	377	3.770000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2032	782	7.820000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2033	473	4.730000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2034	1795	17.950000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2035	500	5.000000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2036	982	9.820000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2037	1324	13.240000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2038	892	8.920000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2039	603	6.030000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2040	1346	13.460000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2041	1046	10.460000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2042	1154	11.540000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2043	1823	18.230000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2044	1759	17.590000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2045	627	6.270000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2046	1096	10.960000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2047	1491	14.910000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2048	301	3.010000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2049	787	7.870000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2050	889	8.890000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2051	885	8.850000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2052	600	6.000000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2053	1318	13.180000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2054	384	3.840000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2055	605	6.050000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2056	801	8.010000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2057	302	3.020000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2058	642	6.420000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2059	1018	10.180000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2060	966	9.660000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2061	1150	11.500000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2062	1386	13.860000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2063	500	5.000000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2064	808	8.080000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2065	1154	11.540000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2066	1299	12.990000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2067	698	6.980000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2068	1373	13.730000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2069	1202	12.020000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2070	1262	12.620000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2071	703	7.030000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2072	993	9.930000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2073	1648	16.480000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2074	928	9.280000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2075	580	5.800000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2076	719	7.190000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2077	1132	11.320000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2078	1518	15.180000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2079	1029	10.290000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2080	975	9.750000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2081	993	9.930000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2082	919	9.190000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2083	1132	11.320000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2084	1209	12.090000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2085	852	8.520000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2086	1171	11.710000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2087	1080	10.800000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2088	1165	11.650000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2089	588	5.880000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2090	1276	12.760000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2091	813	8.130000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2092	681	6.810000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2093	1087	10.870000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2094	722	7.220000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2095	1280	12.800000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2096	616	6.160000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2097	772	7.720000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2098	1161	11.610000
WNP	FGOALS-f3-L	ssp245	r1i1p1f1	2099	894	8.940000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2015	290	2.900000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2016	1193	11.930000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2017	389	3.890000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2018	1314	13.140000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2019	1166	11.660000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2020	283	2.830000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2021	1244	12.440000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2022	1018	10.180000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2023	1274	12.740000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2024	1674	16.740000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2025	703	7.030000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2026	1802	18.020000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2027	816	8.160000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2028	1137	11.370000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2029	897	8.970000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2030	654	6.540000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2031	463	4.630000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2032	1264	12.640000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2033	903	9.030000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2034	531	5.310000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2035	1209	12.090000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2036	497	4.970000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2037	816	8.160000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2038	409	4.090000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2039	366	3.660000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2040	920	9.200000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2041	1014	10.140000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2042	502	5.020000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2043	595	5.950000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2044	924	9.240000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2045	714	7.140000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2046	582	5.820000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2047	931	9.310000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2048	826	8.260000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2049	1003	10.030000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2050	1134	11.340000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2051	1390	13.900000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2052	625	6.250000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2053	1188	11.880000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2054	305	3.050000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2055	929	9.290000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2056	1275	12.750000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2057	344	3.440000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2058	1328	13.280000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2059	1112	11.120000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2060	1144	11.440000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2061	332	3.320000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2062	917	9.170000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2063	1096	10.960000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2064	909	9.090000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2065	1129	11.290000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2066	1392	13.920000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2067	970	9.700000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2068	928	9.280000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2069	767	7.670000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2070	1479	14.790000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2071	1847	18.470000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2072	605	6.050000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2073	1825	18.250000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2074	1186	11.860000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2075	930	9.300000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2076	1067	10.670000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2077	711	7.110000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2078	376	3.760000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2079	2160	21.600000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2080	526	5.260000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2081	1108	11.080000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2082	1013	10.130000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2083	1215	12.150000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2084	803	8.030000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2085	420	4.200000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2086	1019	10.190000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2087	1012	10.120000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2088	1566	15.660000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2089	1916	19.160000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2090	807	8.070000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2091	1122	11.220000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2092	831	8.310000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2093	1509	15.090000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2094	666	6.660000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2095	876	8.760000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2096	1290	12.900000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2097	2065	20.650000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2098	705	7.050000
WNP	FGOALS-f3-L	ssp585	r1i1p1f1	2099	1435	14.350000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1980	2898	28.980000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1981	2905	29.050000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1982	4294	42.940000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1983	3383	33.830000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1984	3400	34.000000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1985	2830	28.300000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1986	3045	30.450000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1987	2667	26.670000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1988	1781	17.810000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1989	2013	20.130000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1990	3734	37.340000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1991	2287	22.870000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1992	2376	23.760000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1993	2123	21.230000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1994	3631	36.310000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1995	2256	22.560000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1996	2122	21.220000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1997	2759	27.590000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1998	2944	29.440000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	1999	2228	22.280000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2000	2065	20.650000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2001	2220	22.200000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2002	4177	41.770000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2003	1835	18.350000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2004	2125	21.250000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2005	1677	16.770000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2006	2229	22.290000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2007	2410	24.100000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2008	1973	19.730000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2009	2703	27.030000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2010	1636	16.360000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2011	2489	24.890000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2012	1469	14.690000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2013	1363	13.630000
WNP	IPSL-CM6A-LR	historical	r1i1p1f1	2014	2421	24.210000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2015	2750	27.500000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2016	2226	22.260000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2017	1531	15.310000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2018	1458	14.580000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2019	2370	23.700000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2020	2985	29.850000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2021	1814	18.140000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2022	3037	30.370000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2023	3479	34.790000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2024	1325	13.250000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2025	2440	24.400000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2026	1881	18.810000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2027	1481	14.810000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2028	3207	32.070000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2029	1944	19.440000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2030	2025	20.250000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2031	1364	13.640000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2032	1435	14.350000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2033	1284	12.840000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2034	2602	26.020000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2035	2155	21.550000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2036	2579	25.790000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2037	2301	23.010000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2038	1853	18.530000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2039	2004	20.040000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2040	2699	26.990000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2041	2659	26.590000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2042	1893	18.930000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2043	2331	23.310000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2044	2151	21.510000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2045	2045	20.450000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2046	1551	15.510000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2047	1490	14.900000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2048	1201	12.010000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2049	2472	24.720000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2050	1692	16.920000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2051	1444	14.440000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2052	3135	31.350000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2053	1151	11.510000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2054	1661	16.610000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2055	1519	15.190000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2056	1620	16.200000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2057	1962	19.620000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2058	1682	16.820000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2059	2751	27.510000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2060	2981	29.810000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2061	2660	26.600000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2062	733	7.330000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2063	2104	21.040000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2064	1157	11.570000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2065	1435	14.350000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2066	1941	19.410000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2067	1837	18.370000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2068	2199	21.990000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2069	1689	16.890000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2070	1065	10.650000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2071	1669	16.690000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2072	1353	13.530000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2073	1511	15.110000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2074	1312	13.120000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2075	1638	16.380000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2076	1991	19.910000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2077	1538	15.380000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2078	2118	21.180000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2079	1171	11.710000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2080	1046	10.460000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2081	2047	20.470000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2082	1781	17.810000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2083	2135	21.350000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2084	2090	20.900000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2085	1769	17.690000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2086	1312	13.120000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2087	997	9.970000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2088	2230	22.300000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2089	1375	13.750000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2090	764	7.640000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2091	2052	20.520000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2092	1567	15.670000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2093	1435	14.350000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2094	1390	13.900000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2095	879	8.790000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2096	1353	13.530000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2097	2485	24.850000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2098	1424	14.240000
WNP	IPSL-CM6A-LR	ssp245	r1i1p1f1	2099	1447	14.470000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2015	2511	25.110000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2016	1795	17.950000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2017	2328	23.280000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2018	2986	29.860000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2019	2357	23.570000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2020	1865	18.650000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2021	1104	11.040000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2022	3023	30.230000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2023	2534	25.340000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2024	2330	23.300000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2025	1306	13.060000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2026	2658	26.580000
WNP	IPSL-CM6A-LR	ssp585	r1i1p1f1	2027	2749	27.490000
